program,problem,arm,language,source_sha256,input_sha256,execution_id,Omega_CC,Omega_hat_NativeTrace,Omega_hat_StateSize,Omega_hat_StateLoad,state_measurement_status,Omega_hat_NativeTrace_relation,Omega_hat_NativeTrace_reported,Omega_hat_StateSize_relation,Omega_hat_StateSize_reported,Omega_hat_StateLoad_relation,Omega_hat_StateLoad_reported
atcoder/abc388_f/short-trace-final,atcoder/abc388_f,short-trace-final,Python 3.12,f82cdd8925d1b816203866ec27699cae1012b7c33b36f0e62e4eaae5cfa07e9e,88f49af4e389abb84100a40f587a045d1e924b70e7373efe15732199980cb0b2,sha256:813eb77e0a499e15b87f76afbb340ba0acc80da7272a567af0bc530ba37c0cd9,11,695,32,4446,EXACT,=,695,=,32,=,4446
atcoder/abc388_g/short-trace-final,atcoder/abc388_g,short-trace-final,Python 3.12,6be34616f33671fad80494a35a43d3a8e7aed831116c471e89b11595e3f9f998,15dbaa38056634d3598468e5968137a9adc11a3a1be7af186726668ef3c81266,sha256:215677ed65dc2c86a97c35cbcf7924cbebfa7b47056b9362773a4fa855a12cde,9,1117,89,13152,EXACT,=,1117,=,89,=,13152
atcoder/abc389_e/short-trace-final,atcoder/abc389_e,short-trace-final,Python 3.12,58b0d37141ca01a89e10e9d9d8b8c96fb2f880c52b20d1389bfc81c5ae33fc47,5c1b55d4ef0a9c5c08618c7d2c02abc6a11b1467f7e78a771eae187a22fe57b0,sha256:b2e410c107912e8ec87325ff783ee0b007b8effd480b07be793b47d968968ac7,10,15238,42,112456,EXACT,=,15238,=,42,=,112456
atcoder/abc389_f/short-trace-final,atcoder/abc389_f,short-trace-final,Python 3.12,74e66fbb72bbb64ba8ce0f67f6808b7d783f56b7ac68ddfdfe5a0e2a7978e14b,be1249b6d9400ff0e1a041cb4b705afff8fd6e2a4ed414b154a0d3cdbee4825c,sha256:1ba9368f042b69994c643fd00b7602f9ad3115726edf092793dbc3513273e8fe,8,588,43,3895,EXACT,=,588,=,43,=,3895
atcoder/abc390_e/short-trace-final,atcoder/abc390_e,short-trace-final,Python 3.12,f18a4c3c1d29317d9a0f621cc41531dffdbfb1e0bfb99336c03375ee1e498d19,7980a040afb30407daca312f30cdbd7374e8dc0e7c0cb4cd6b847a147f33803e,sha256:8f1fadb2d78d691673ef6a8cb1181a3745ac2fcc5b6290546457d6a82c5c445e,21,4106,162,71350,EXACT,=,4106,=,162,=,71350
atcoder/abc390_f/short-trace-final,atcoder/abc390_f,short-trace-final,Python 3.12,ede0ea2202cd65c4c31cf14393b05c16ed4845a85d5e65010902d8f33f4264f3,274a7b5c1e82f955b8c92f65fb65649aeb5ecfcc21f74681dce39166afae67b3,sha256:5a57b4311c5de314ba90140074c8bea8ea760bb4fde02de4e2dab29ca4f1b627,14,818,51,6124,EXACT,=,818,=,51,=,6124
atcoder/abc391_e/short-trace-final,atcoder/abc391_e,short-trace-final,Python 3.12,361027dc6b865925c106cf8d16a3259e57ee19a6d277be12f47b8095ad4025cc,14a3663dbbc0e24ca75706a5cd22ac5ad91a6c9b9d6ce8d2a7d68d0a589f9d42,sha256:128319e556c9f313a7cc393673c2f632f942efcb1b26fd5c350f8dea0fd785e6,8,1313,48,9398,EXACT,=,1313,=,48,=,9398
atcoder/abc391_f/short-trace-final,atcoder/abc391_f,short-trace-final,Python 3.12,c63b9d0b4bf7b1861c9a62c28a7b8ad8ebc82bb2ccc83d7e176f3e8457d45c3b,3667b4e1863d10e7cf47aa655b24e45b44a1d0a40c4a698710d9f2cc7ea82901,sha256:8027de8f493784c69abf50c3e832b2effbd8ca2a8b8fe9030f9f19d12e84e4df,8,510,72,5194,EXACT,=,510,=,72,=,5194
atcoder/abc391_g/short-trace-final,atcoder/abc391_g,short-trace-final,Python 3.12,5283db40de4ef31e374cd98b60f8fc4058bed4cdbf9612043ef03f2a5885b468,f2108da12a342a083eb760e21fb630cf252a3e162045e78f5a3a3b63419a30d9,sha256:cf7ae1e9459e4a0fc3478fa114203d606c3020b8960584cc3e1a815c8dbf2c8d,22,17412,148,298392,EXACT,=,17412,=,148,=,298392
atcoder/abc392_f/short-trace-final,atcoder/abc392_f,short-trace-final,Python 3.12,4d2545819246ef0588313c0ec6e7d4b82c2e248be476dd5add42b1788f832c4d,a8ef2a47ff28bd73c9b00299e48bf13b4c17aa575dc4f4dcfbce23a0f2b52b32,sha256:3b6671bbba0ee4135765ddc93afeda021adfd4c0bb6fb5737f217cb60d1ac035,8,1155,37,5753,EXACT,=,1155,=,37,=,5753
atcoder/abc392_g/short-trace-final,atcoder/abc392_g,short-trace-final,Python 3.12,a1a7eb8f3c68c3b789b842da2cf4158eeec4f5e5702cf5dfc414f42c7c493606,5429b439a629af8272643dd51b12902510fa6a53d0e40089c5873fe5365d0f76,sha256:2d685a25b3e3aed88008f76dcd4fd2a05559b1c8704f8cd00738ebece8dd3a93,7,312,28,1405,EXACT,=,312,=,28,=,1405
atcoder/abc393_e/short-trace-final,atcoder/abc393_e,short-trace-final,Python 3.12,d783636a6a35996e091edfd93114c98ca7b5af94ac1af9b57c281f54cfd85a39,fdc90af455fbfafe37a41cc617d3d22be1b87a63e71240111196440dab151cac,sha256:db1e82b475699eba39711b042d5062e5b55ef71375cd668298c3bbbf122fe059,11,1321,70,10832,EXACT,=,1321,=,70,=,10832
atcoder/abc393_f/short-trace-final,atcoder/abc393_f,short-trace-final,Python 3.12,7b382aa7e0c9f316c9e5b88c54e4dbcae1455beb0041cc55ceb128a804e89451,e2981db182d40d522fc2e9c88b564343b410a90c94ce555a7d91a9d4fbb4772a,sha256:22a3ab66fffde57a8256a0c83d68b6441f6ad1148655157aaccc064610190497,9,489,64,5303,EXACT,=,489,=,64,=,5303
atcoder/abc394_e/short-trace-final,atcoder/abc394_e,short-trace-final,Python 3.12,41d44898b1def1e957fc906edae97170d9cb9fb992149bcb7ed3bca674cf08be,bbbe062f4e859e364f650c0ba507ad6dfda2ec3f8b4fe0dbc75593e8e8cc8365,sha256:d84d53be3bcf323dd51a28a44c8eed3920e43955706f3f2484080e9c83837c67,24,2300,135,35840,EXACT,=,2300,=,135,=,35840
atcoder/abc394_f/short-trace-final,atcoder/abc394_f,short-trace-final,Python 3.12,c9fc4d02fe91bfb97a001131dff6b16060290d4a6baf373ae99b9d8ffc903bc1,7e304c950533d0ae4d1542c3932ba15ade328c67b89f167da3b6eabf48c07059,sha256:b7c815ae91e7dccff7609dfc068b6d47d6317afc40c82fc3bf604688d07147a7,24,2989,202,68344,EXACT,=,2989,=,202,=,68344
atcoder/abc394_g/short-trace-final,atcoder/abc394_g,short-trace-final,Python 3.12,a0113569f99cf51ab57939de3572eef795e108b9e4d2c91e8da66a9212bd4156,15c70026bb5215da76c52633880a6a8a3cc4c688365076550033e0a5f5c06cf6,sha256:cd3f590609009cbcd51f0b19d2599abf3817405d101ec2bc5de690d26eca59a9,17,2172,100,31228,EXACT,=,2172,=,100,=,31228
atcoder/abc395_e/short-trace-final,atcoder/abc395_e,short-trace-final,Python 3.12,b475fe185aa73c48b4d065b4e4bd7085e98fb560072a97af9dc3ef60ace2b31a,c7543a8b60e2c9f1a65d8bd1d186b662893e10ed3f5cd478aae97e276cf55d16,sha256:8886435e65bf70782ccb96c57d4c3906b64a8741bcfd0522ea98fde4a2daa436,9,1350,131,18360,EXACT,=,1350,=,131,=,18360
atcoder/abc395_f/short-trace-final,atcoder/abc395_f,short-trace-final,Python 3.12,523000f5eacd21270180963c82e437e24d508ebfe94918bff9bc6adec7e8d4bf,366cc106c9caef8ea21a4285ad55c9d543789230550c4c7ab48476959021e802,sha256:bf5e2680d479b51bf9257d3addfe64a45ea923d0a16f7086921a9aa700296c50,10,853,47,8442,EXACT,=,853,=,47,=,8442
atcoder/abc396_e/short-trace-final,atcoder/abc396_e,short-trace-final,Python 3.12,059a042f44f842f2f6564b15a7ac541a16591c11e7b1dff24663d9b9434c46c8,ea5c82ff2c19a35382a162f028fbe0d491592665482a386171fc739d17a8687a,sha256:94d9c2f49dcd3535f3546390f0105eb5f401d73e52b069b6c707003de464d54c,18,2048,57,15562,EXACT,=,2048,=,57,=,15562
atcoder/abc396_f/short-trace-final,atcoder/abc396_f,short-trace-final,Python 3.12,81fa404002e36593917d11e501c6ee4561de27562984a078dd794c20eb36ff6a,ea3fd299b9da27815aefec3d1e4c9e8fd3d925d8b165b848a39a3608a9ddbe21,sha256:a617a7ef6d70499d16a1529dce11881e7bc23947d7296c10e69e52733dcf7925,10,636,49,3746,EXACT,=,636,=,49,=,3746
atcoder/abc396_g/short-trace-final,atcoder/abc396_g,short-trace-final,Python 3.12,67967f7711d43c283640ea61c759a2c53d29d8e386e7d7245032359857dd8fc9,67f0ed2f30859b70190af1b198e2297a79389cf27c76509dda6ef78e1a52b1ad,sha256:f87a0d6f4a489b854e1ecdcc2f030155bffc69b0df4d03ea41e3970f8d5dcecc,11,1937,53,16083,EXACT,=,1937,=,53,=,16083
atcoder/abc397_d/short-trace-final,atcoder/abc397_d,short-trace-final,Python 3.12,7149fa5e1e761c6e4ebcea3a642822fd77d0dfcb5a429aa2f1b0ec52e00beb29,1d2028ddcd746a7ee87dd0739d7435602b77d4908f96e27ebdad57b09aa27b69,sha256:de4a3e344f4ba2f6a0a5beab7543f82871183fde214adb86f15ba98fde7f511e,9,519,10,241,EXACT,=,519,=,10,=,241
atcoder/abc397_e/short-trace-final,atcoder/abc397_e,short-trace-final,Python 3.12,659a6823cc12b8fca422c0e80e11bcfd7e60c484da32b4c9bca248f92cb23d79,cead9bd8e4543e4fa1e76de7a866e4682f1d111d7bae3c219a4da7e429a3bc59,sha256:2952ad930092dcec9331eaa942bab03945a35fc1a9e41e30655d632a00ced7a3,18,653,46,3504,EXACT,=,653,=,46,=,3504
atcoder/abc397_f/short-trace-final,atcoder/abc397_f,short-trace-final,Python 3.12,0b9d66ff126e01713d467753664b2d188fc8de754f8b853290ac261585f45858,5410d28cc8caf8db26d0a4e244e545174bafdbb6389004d01832201fe572f46b,sha256:d731568388d0810f50f574134f4fcf064e5bd75286e799d21a508a71761918a3,11,955,49,6552,EXACT,=,955,=,49,=,6552
atcoder/abc397_g/short-trace-final,atcoder/abc397_g,short-trace-final,Python 3.12,dc10fab4a45258ba251a3398ab9c002a83279f7e7a6169093709b75a87a11737,a1e8d1f81ec0879ce8725ec4f7b911577ba3f3c877e0580e48772751b84da537,sha256:8e7821a05e02f7c2647ef7e7dd8efbd8b3952a571920d9be23dfe216c1dca74b,31,2049,121,38118,EXACT,=,2049,=,121,=,38118
atcoder/abc398_d/short-trace-final,atcoder/abc398_d,short-trace-final,Python 3.12,2e600b55d190529a5c68af890d424f794fd7cbf6e089029a6f88c52aeeba6637,bb9d02ee4d8f9129ffffef777f3670819a5a3432499280d54fc35c89aac6053e,sha256:980b8c05452d0a8f3e541f0a2788abe43f5ef9c3d09d2b5a775fb9a18519c25d,4,337,67,3800,EXACT,=,337,=,67,=,3800
atcoder/abc398_f/short-trace-final,atcoder/abc398_f,short-trace-final,Python 3.12,493b5abe09ebc27031ab101dceeaecbfeeeb86c48440c31fd1f85772ef36f633,b5d4045c3f466fa91fe2cc6abe79232a1a57cdf104f7a26e716e0a1e2789df78,sha256:b5e92cdb22bec07dd326c0e028cbf6b0513955c8f781b8555f9215ee95de5be2,5,221,34,781,EXACT,=,221,=,34,=,781
atcoder/abc399_e/short-trace-final,atcoder/abc399_e,short-trace-final,Python 3.12,4aaef999475742e8483924822a77d8dc22f828f40c7417456dc63127ebbf2aed,104934da97444903f8877146b0159cd5188f6e0e8529b6fa7987c48b7e4eb111,sha256:f056572e5e25dd5f835bd3a861ef3de0ff6510bd1ff72d742f70e6041ea20ede,23,2352,201,78149,EXACT,=,2352,=,201,=,78149
atcoder/abc399_f/short-trace-final,atcoder/abc399_f,short-trace-final,Python 3.12,0158447db13c26bdafd06490bae647c875623e3e13726e6cabadf567849fcec9,ef5f8e6df58b99c899a8e8af5bd63451b55dc3fb23d6486474152665ba0e2b5f,sha256:d85d4203b5e5748a0562f8ceca5052450ba65102ca3dc296ce6652eeddf867e9,9,1258,49,9604,EXACT,=,1258,=,49,=,9604
atcoder/abc400_e/short-trace-final,atcoder/abc400_e,short-trace-final,Python 3.12,7be61118ad1e6c0d8c1cfbddca3ebc054dedbe169eac2d37136c9a758e5a4d41,ce8de7f859b1309035c8d38865704e016d719cf9370558ab121bb12a0c889f56,sha256:de8ae1f93406b25be5154a32db5379a7dce56ee7b2f2ba8e83efb5e9d1bc17b0,10,68537222,NOT_MEASURED,NOT_MEASURED,LOWER_BOUND_TIMEOUT,>=,7424419,>=,1000049,>=,1142265968561
atcoder/arc181_b/short-trace-final,atcoder/arc181_b,short-trace-final,Python 3.12,eb5dfa4575d68d0b6046fb0308a0bf7d5bac861cd749abb14073e67bb2eca4d4,9b130b1e5937ae12e0137ec5ceb6961dd0ec500b9fd583ce2d579bf3cac5faf0,sha256:7378725d1de8974d9ba279a64abd95e49229b34d1c6f9475a610f93b5b354103,19,1780,44,10009,EXACT,=,1780,=,44,=,10009
atcoder/arc181_c/short-trace-final,atcoder/arc181_c,short-trace-final,Python 3.12,08963ed97c17217920506060647080f2ae8fbf4e7b5f672d4e6119fa3a15ca50,99aeacd570fc5de1d486111e674f11b5426c91fcaf86ba7f34a1791a05ef269b,sha256:6f83e752dd9e3f4f6507672d9f0e142aa88ef540cc472d2f3503dbdda7f2d395,8,542,25,1436,EXACT,=,542,=,25,=,1436
atcoder/arc181_d/short-trace-final,atcoder/arc181_d,short-trace-final,Python 3.12,7fb178ff5fc2e3ca066266bd9b0a1473fc717db880110f919e1e57b21d49a524,b9518308f79965ab2bb36751ffc869f64a052a59b52d2c4e2aca1d73c4770a02,sha256:1336e0c40b55a0fd041d0f99d4c67116bbdb86d1f6e4aa025857d36519ba2f61,10,1123,49,7594,EXACT,=,1123,=,49,=,7594
atcoder/arc182_a/short-trace-final,atcoder/arc182_a,short-trace-final,Python 3.12,91bc72beb8068b904cb08fa97609057db556ae5604d49a057b4cd60b52955cf5,9e93880ea71cbbcf4cabe5891fb53b3c70bb7c1c90716d20fb224dda911fa741,sha256:ffd7d324781433ada074e577f2862d9c9b4c78fe77d5b68a4b754cb4fa06f983,12,310,26,975,EXACT,=,310,=,26,=,975
atcoder/arc182_c/short-trace-final,atcoder/arc182_c,short-trace-final,Python 3.12,a5b8be7e88e36d828db1e76bd39c5dff02d81d3dfcfed64ba1abdb225086898a,683a53f3bf36342d32eeb9e0c7da804b5f9e756be5a24a2eee4a01fbafa601f5,sha256:9ff14ed7ccc83374b0b138b03657adc71100707c26a3671a98d79dab94571fc9,22,632950799,NOT_MEASURED,NOT_MEASURED,LOWER_BOUND_TIMEOUT,>=,17655181,>=,12952,>=,18252974324
atcoder/arc182_d/short-trace-final,atcoder/arc182_d,short-trace-final,Python 3.12,f3c8ec6dda85397dea5112502a2cd9b07618a0e5f1c1e833f2c74907f2a34952,1c96530d9b121d2079eb39b1246a8b4e4b783b8f81ddf324b79ab2971bf192e4,sha256:143f07e6fa8b908f78c089770480a81d80c0484321a30dbae3fc17133e833a80,13,1130,23,3309,EXACT,=,1130,=,23,=,3309
atcoder/arc183_b/short-trace-final,atcoder/arc183_b,short-trace-final,Python 3.12,2ab26c47a43731b10baebdfc11a64fa004207b5d245bc18473cc2251c52167c9,110e9ee5523c27204324bef8239cbd3483d661f1dc0014128d58a8e518f22fc5,sha256:c44d48c873ef8661666483a7d36746a15c9bb85e6d5a16513de1dc8c6a3c9f76,17,1781,113,14866,EXACT,=,1781,=,113,=,14866
atcoder/arc183_c/short-trace-final,atcoder/arc183_c,short-trace-final,Python 3.12,e81e9e4745b76ab204a5077284cca11f97103b2841d24d0e195136431fcc132b,661399867c405e2e714dfa01b8b78121db4a695704eedf52ee7062584f247c2d,sha256:81ad318de250ff4455f09bad9667bfdfedafdaa511c73e78746ef59cbb453151,17,1153,63,6243,EXACT,=,1153,=,63,=,6243
atcoder/arc183_d/short-trace-final,atcoder/arc183_d,short-trace-final,Python 3.12,fb8c16ace21f3c0869da6108678e71ef5ef935d43c289353d7033065f8d6b86e,a887300d4b070e22827a622d4c6655489043ae19977a287f0357af5ee3c117d7,sha256:1c4bcac18ca8e3defdd506b3b7fa98316613792f6f4159f4fbefdbde9ba80b65,31,1091,49,6226,EXACT,=,1091,=,49,=,6226
atcoder/arc184_e/short-trace-final,atcoder/arc184_e,short-trace-final,Python 3.12,4ffd5edda13a0025321fcb6f72c0c23c812d9f149603836fff445dd0cc828021,0acdaf5035a13e4acac5ced3028aba5e1799c8be9ca6d5db32d461e1fa323800,sha256:dae8cf959fdd18eb8c4aea17916ea2d50f284ee70ad1892147c1b0a97d5fc90a,18,2327,127,51137,EXACT,=,2327,=,127,=,51137
atcoder/arc185_b/short-trace-final,atcoder/arc185_b,short-trace-final,Python 3.12,edfcf4dd409c35331232e38e69458f2048dcab602ccbecc204e4fd92cadbde58,2ced16956c50703cad52933d931077b72aad6438463eac22bfcc857a8c9dd891,sha256:d9c5abb31919d9a07742ee652a26f24ad2bea9b26004f99c225de666efb0bf52,7,745,19,1642,EXACT,=,745,=,19,=,1642
atcoder/arc185_e/short-trace-final,atcoder/arc185_e,short-trace-final,Python 3.12,2fa662ae725983a83b0ea0bd403a1352634b0c8862c32a931315dac644516dbb,44008f13944866e0e06edaf9df1aef101dc6de8b782de76ad261b50b807baec4,sha256:a826b5326d54cef745cca28252aa7b49ddd469e36f030fae1aedee2acd01a981,15,19583228,NOT_MEASURED,NOT_MEASURED,LOWER_BOUND_TIMEOUT,>=,6920324,>=,220535,>=,112888918542
atcoder/arc186_b/short-trace-final,atcoder/arc186_b,short-trace-final,Python 3.12,d00dc0f4084d307880dc427bc4ca7f8e2b5823fb592329b69f99705241c37ca2,f71e450b868bc966e046e1ab86fad2dca0992c0842bede63229bedcccabb38f5,sha256:797bdef88999e405d0d327433422bd16dd44d627cd4a5f0adf3ef3d81f992697,12,851,56,5326,EXACT,=,851,=,56,=,5326
atcoder/arc186_d/short-trace-final,atcoder/arc186_d,short-trace-final,Python 3.12,1e209353556d65462d71e17fca344f30ad29e7b7948c6202d65fc008acc5ce20,37ea8881cfffd30923149949478c4fc5d0a400d4dda04c0b45e009bd4a8eb5b7,sha256:da162e8ba518a078f5afadea47ebb08751a184f303afae577c888339f59963c5,22,1173,75,8888,EXACT,=,1173,=,75,=,8888
atcoder/arc188_d/short-trace-final,atcoder/arc188_d,short-trace-final,Python 3.12,1c42f46ea752f3243d26f2c5edeaae0e74f5a3e8cfc71af6e4a4b917d0a06066,bac52b69e726ecff8f9476a018a85be0d8c2e43e90a6af056ddada396c90fd25,sha256:9975769d4fcef764200c451e17ed0ac8a596ff18c5bff7fcc669e7c18e4c5936,29,86,25,280,EXACT,=,86,=,25,=,280
atcoder/arc189_b/short-trace-final,atcoder/arc189_b,short-trace-final,Python 3.12,77d49f21d5bfbf909289ba61baaaa39752d64c259e2651cb23db68c55c83ac5e,1dbc4bf5957184d4657d9fab69118b16da5a28905e248b353d91d2e90c73a27d,sha256:78b179c546ee40392bf1a471b7d7155477f871aa8c7406baa84c20fdb703040f,10,362,19,643,EXACT,=,362,=,19,=,643
atcoder/arc192_d/short-trace-final,atcoder/arc192_d,short-trace-final,Python 3.12,9d30da42c8570ecae1ae7e249a91b0bdfa39f1d9b28a04abf0580fd896b2d26f,672a51d11cfc209cd55e115a705e5ebb5c057808ae6b6ebbcb1ee9bbe0ace6b5,sha256:450d611f1ac0c5134b8815aca13ddee82e2b96318c34c279c332bef5bace833c,30,2961,73,22196,EXACT,=,2961,=,73,=,22196
atcoder/arc193_a/short-trace-final,atcoder/arc193_a,short-trace-final,Python 3.12,571f7c00cd45ed9d91b0cfc64f304b32301b0ec64926dedafdcb0060fceb2c37,c50467d496250fcc7d7743bc35bb5e0242dc7c344220103fc83c33bbdc8f84de,sha256:8792aca47442763edb7368a1c1cee15d0b98d1a15546deb7cbd88f371f51f60e,17,1393,91,15709,EXACT,=,1393,=,91,=,15709
atcoder/arc193_d/short-trace-final,atcoder/arc193_d,short-trace-final,Python 3.12,134c52b5342e071146d91e82ebee4ecedf30a96d51b765aa16bdf6ba4928f0b5,b43fdc5eccd0ca4196360f96bd8eb5526545c03d0d49d50ecaa4722377ca0c8b,sha256:432fba414188ed015d51c186e74330b09c768362475b0cadbb05dc6cd8d7825c,23,2891,211,66777,EXACT,=,2891,=,211,=,66777
atcoder/arc194_b/short-trace-final,atcoder/arc194_b,short-trace-final,Python 3.12,d1508e14f3b9ca6de82ebffc04ca63c8eb4f974cad5616f2708b1e433c1e539d,466c7ba46618652fc40c184dd2ce7191e0ead2926f9026d8a763eeab57134dfe,sha256:87be09cea6481e4dcc964711a0188ac3b40e19f8753ded99f023d6464db9d157,5,429,28,1770,EXACT,=,429,=,28,=,1770
atcoder/arc194_d/short-trace-final,atcoder/arc194_d,short-trace-final,Python 3.12,ae76c35fe9cffa194c79f0116dd1fa12ed078aaf4b94609de26eeb9d7be6bf31,d8d95490c72b02368bb25da5460e3e0d167ada83767818010cbcdcc112f2eee6,sha256:fddedacfda06511127f011ca330c8133f52ea73cd66c8cbfc0f03f7231cb7ffd,13,849,75,8611,EXACT,=,849,=,75,=,8611
atcoder/arc194_e/short-trace-final,atcoder/arc194_e,short-trace-final,Python 3.12,2aff102fb8e1cb91605ff104aff0aa185e7a73e2852dcb8e97b1c7b251e03363,46db5cf6bc250ac457c5de0d8cba69bd0f852769f20a36c4efdae345491257ed,sha256:d67309f09ba6121a2d934ecfcebb9c766f38544cd8e8e1b107865f8d0fb0a24b,20,694,56,5673,EXACT,=,694,=,56,=,5673
atcoder/arc195_b/short-trace-final,atcoder/arc195_b,short-trace-final,Python 3.12,999d0c7ae54cfcac7532e3e63f0a95af4374a0c61b60daff8a64fdf04f05e21e,16ce827dd6bc978f771c67344b45476d8821056c1be11d4a1a04040546389a14,sha256:a6e73e709b9d3f1efdc4e86d94c503692b6e448bfe0352f24f4af04ef692a07a,21,412,27,1528,EXACT,=,412,=,27,=,1528
atcoder/arc196_b/short-trace-final,atcoder/arc196_b,short-trace-final,Python 3.12,bab94f8fca6a6e547920f0c1a3e412c3717293eaf0d73d5aa75fee97ef4d0c7e,228300d81d9a448aed148c8347dadd394766cbce4992e28228c68f05b6ef7557,sha256:2866d390a5f37d492e9ea513abc41746e29450c1d83eb08f78af2532431efa3f,29,3810,177,73532,EXACT,=,3810,=,177,=,73532
codeforces/1899_B/short-trace-final,codeforces/1899_B,short-trace-final,Python 3.12,cb9ca8ff2cc612cee166ecc7747e1c097466a26266b745400c12b9d55a3d8404,2f793628ca5dca58920b7d8ba730160cc8998fcd6717af9ed44fdfd97a69bb96,sha256:dd3c6e232d261adac95ac6feef790f180b5eb8c8c51c048d8ed05965ea35a0ba,8,2724,258,113258,EXACT,=,2724,=,258,=,113258
codeforces/1899_C/short-trace-final,codeforces/1899_C,short-trace-final,Python 3.12,945a425cdfecb86fd6616258779d36bf76b5593e39eb904a53c7537876f914a2,0fdd4f48cdf417328b2bf85a0c00a46c7f32ceb226729de628812697b65235c4,sha256:d210c70fb480dde59369e9323515e72cdea697543d9088e3419913b43395f952,5,1614,142,50779,EXACT,=,1614,=,142,=,50779
codeforces/1899_D/short-trace-final,codeforces/1899_D,short-trace-final,Python 3.12,00794575321db1cbadda3cdf2373d41da7092ac7b539a84da42ab2e1637382e7,c1afa369dd41d8f120c70d27ed30059fea0d16dd274e422b7b0196d88aab7fe2,sha256:c468cf05f62005fa34178996e3911978c79223a7a7de7a572a1dbbb8962eb3be,5,895,94,12614,EXACT,=,895,=,94,=,12614
leetcode/2784/short-trace-final,leetcode/2784,short-trace-final,Python 3.12,2289c5e9ee9c7ab05c34da6a19f25adc8609b0d1cb4d58a752d01924c2a37599,4f9697773f990cf3b4e8417743f594f5d0f066751eb607a716560b536cb0bcc8,sha256:a014f99d4eda3470f52e49b4a98d98aa7fc468270e09a96c91929804fb44221f,13,285,37,1255,EXACT,=,285,=,37,=,1255
leetcode/2827/short-trace-final,leetcode/2827,short-trace-final,Python 3.12,1953f95bd34f3c0369eee89fd87f3560938a87ad6236c2f38f9fcecfb2106653,3d847a8e1d3a8fc6f542cc6fe046b6520c317ace5e2678df34867053634aeaaf,sha256:fe0ae60b99fd288c3c23724a791fd5aa112ce5f0534787d468c3f1b8bc35e01b,25,581,37,2492,EXACT,=,581,=,37,=,2492
leetcode/2839/short-trace-final,leetcode/2839,short-trace-final,Python 3.12,8142e354b2b9b9d28ad0efb6c85102551e8d187e9339af38f6a520d53a07d0ae,37e0a91d180e36ad968e6df23b71c37a3f199f308e479670fa9aaf5465b666c3,sha256:b410dcc5a4968c19ac7f04d2fe27415b75b3a258e6e318c9d7f7d91aadb00804,17,923,134,12687,EXACT,=,923,=,134,=,12687
leetcode/2849/short-trace-final,leetcode/2849,short-trace-final,Python 3.12,5034a7f72ff2805882b618b0312ef8c4eeed554026ef252fff84c8e4d788b563,eef91d48814fbe6c971198ee3e0c0898bc2bb39c45a27aaadfe23f5318a02107,sha256:842f27e3de4d2c3c72fc19ba14bac130ebcffa03c7af94e739f67fe5c38429ac,15,530,40,2097,EXACT,=,530,=,40,=,2097
leetcode/2879/short-trace-final,leetcode/2879,short-trace-final,Python 3.12,0ebdb6fd8a1ef5ee5a6e4795ec4d4d12a55f8ff5a70ea8586291702f4ce7ed72,c4ff8ec2e04b32ad89495bc6c6ec655ceca0d7e605e0ff991421a4f8de9fb9c5,sha256:24d746632a546854e13a50ad754b8bb8cdae23a14e37587ca220ebe146f037c6,24,2837,91,23626,EXACT,=,2837,=,91,=,23626
leetcode/2884/short-trace-final,leetcode/2884,short-trace-final,Python 3.12,092fa28b8c128da9ea650aaee131be0c9afbe6dd0e00e26b49dcda4fea909a46,30f61cbb2fa8087ad2dd35d5e39715ad5f23f7dd12f59a69b7853ff02373b799,sha256:329b701ad8f0b0224bad178b86f9e6f0fff2c857af0d7d6d36a4778390e94340,17,785,98,9117,EXACT,=,785,=,98,=,9117
leetcode/2919/short-trace-final,leetcode/2919,short-trace-final,Python 3.12,e696ee1682fb8978dcd17730cb4a81006ed81b61009aeb23dd574292e77924e9,3007b119f2d6827d33664c4b5380827fa19118b102383ee8da5a1899e8ab5191,sha256:436ae222d3017e765992f2ef81505c5b9c9714f46e23ffeab0bd52977f476348,15,330,58,1959,EXACT,=,330,=,58,=,1959
leetcode/2921/short-trace-final,leetcode/2921,short-trace-final,Python 3.12,3a0e5e89ce597704630a739aa169aa6dee9f04fc87a3fd4a4fbb317ebe60c0cd,1d53e2a4f10a3a0f10f0813a08e2a87be870a71458b814e847f13b85cc4619e6,sha256:e70f2527ff1eaeb50f8703dd3d3dbf2ce697f3a21a7d5bba58a0a94928d7bdb0,23,1792,53,9402,EXACT,=,1792,=,53,=,9402
leetcode/2952/short-trace-final,leetcode/2952,short-trace-final,Python 3.12,47e6c4c6baee62197797f44a1009f6716bd2a4734e514ee912e218dbd8b22229,c2ba2cfaed8654ecede8d0de1bc88f62b227465ae8d5d1e799cdbce9b4bf08c9,sha256:651a707f8fee62d9717f62582a42d971867e0cf603fa56df77f740252d23df24,18,901,81,6617,EXACT,=,901,=,81,=,6617
leetcode/3017/short-trace-final,leetcode/3017,short-trace-final,Python 3.12,eab8b42e6a84cc9b166eb6164ccaa651df6679f77c96a5eb9376ede9bb0cc201,008dea270eac57ce0075c7cd82b3c02b8e5421622d6d7d2673ff1f164dbfcc3a,sha256:896e37a8cdfbcdb9022b8aa7389e31b6aa2c392e7009ec58143b059635550df4,25,7295,56,48700,EXACT,=,7295,=,56,=,48700
