schema_version,benchmark,problem,arm,language,source_sha256,input_sha256,execution_id,metric,value,value_relation,status,not_measured_reason,adapter,adapter_version,runtime,observation_convention,repetitions,source_profile
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,long-trace-final,cpp,3100d793388a96f09828f380678d417bd036ec9764bc474451354dc5aa03ea34,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:1115b7f0b4500ea82dc23d9199225d9f2c07c0d5c1836225d01e6607808f4eda,Omega_hat_StateLoad,20851627982,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,inside-loop-state,cpp,d972d99bb3d4cbba64623dbb82b61d06435290059aa96c493dedabe0774a142a,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:0fd94ea12f7b2bf7d00bdf2031ba81388c99b743ae20eea2ba42d7366fa2fb1c,Omega_CC,30,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,inside-loop-state,cpp,d972d99bb3d4cbba64623dbb82b61d06435290059aa96c493dedabe0774a142a,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:0fd94ea12f7b2bf7d00bdf2031ba81388c99b743ae20eea2ba42d7366fa2fb1c,Omega_hat_NativeTrace,18584,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,inside-loop-state,cpp,d972d99bb3d4cbba64623dbb82b61d06435290059aa96c493dedabe0774a142a,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:0fd94ea12f7b2bf7d00bdf2031ba81388c99b743ae20eea2ba42d7366fa2fb1c,Omega_hat_StateSize,804061,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,inside-loop-state,cpp,d972d99bb3d4cbba64623dbb82b61d06435290059aa96c493dedabe0774a142a,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:0fd94ea12f7b2bf7d00bdf2031ba81388c99b743ae20eea2ba42d7366fa2fb1c,Omega_hat_StateLoad,26610265193,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,post-loop-state,cpp,4d5d86ab591ea84fc0f85347222d42c095c15c0f0577db1c84429df72f1b82db,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:3df2e655dbdda10db8775c3bee25f91377206b80abc925c04d84d4127cc76196,Omega_CC,30,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,post-loop-state,cpp,4d5d86ab591ea84fc0f85347222d42c095c15c0f0577db1c84429df72f1b82db,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:3df2e655dbdda10db8775c3bee25f91377206b80abc925c04d84d4127cc76196,Omega_hat_NativeTrace,28102,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,post-loop-state,cpp,4d5d86ab591ea84fc0f85347222d42c095c15c0f0577db1c84429df72f1b82db,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:3df2e655dbdda10db8775c3bee25f91377206b80abc925c04d84d4127cc76196,Omega_hat_StateSize,804060,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc188_c,post-loop-state,cpp,4d5d86ab591ea84fc0f85347222d42c095c15c0f0577db1c84429df72f1b82db,590e8d437874b1e52e04709d2f195b42a441baffb98583d8300bfe0d7698f255,sha256:3df2e655dbdda10db8775c3bee25f91377206b80abc925c04d84d4127cc76196,Omega_hat_StateLoad,32220966218,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,short-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,6c3326ddeee8b30a41acd20190bbe02b6cf9ff3ee016db0d233dbeb1dea97b9c,sha256:c897ca3d241cc021f9f29c61288990de11361917ba047619230836f6e3abe4ad,Omega_CC,24,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,short-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,6c3326ddeee8b30a41acd20190bbe02b6cf9ff3ee016db0d233dbeb1dea97b9c,sha256:c897ca3d241cc021f9f29c61288990de11361917ba047619230836f6e3abe4ad,Omega_hat_NativeTrace,165,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,short-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,6c3326ddeee8b30a41acd20190bbe02b6cf9ff3ee016db0d233dbeb1dea97b9c,sha256:c897ca3d241cc021f9f29c61288990de11361917ba047619230836f6e3abe4ad,Omega_hat_StateSize,1800111,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,short-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,6c3326ddeee8b30a41acd20190bbe02b6cf9ff3ee016db0d233dbeb1dea97b9c,sha256:c897ca3d241cc021f9f29c61288990de11361917ba047619230836f6e3abe4ad,Omega_hat_StateLoad,95605476,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,long-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3e6928ee70f5287fae8d551313637bb67be189eccb5abed88c292e7eafe9d3d9,Omega_CC,24,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,long-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3e6928ee70f5287fae8d551313637bb67be189eccb5abed88c292e7eafe9d3d9,Omega_hat_NativeTrace,43122,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,long-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3e6928ee70f5287fae8d551313637bb67be189eccb5abed88c292e7eafe9d3d9,Omega_hat_StateSize,1805113,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,long-trace-final,cpp,c9431f5da5d22e00ef65b092176f97a7c28d35bd414218675789fc67dd0aedef,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3e6928ee70f5287fae8d551313637bb67be189eccb5abed88c292e7eafe9d3d9,Omega_hat_StateLoad,21726601203,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,inside-loop-state,cpp,3f8650d3f2ba40d1cdf7e8b0ba50cf42eae50e7ce5f1d984fb43caa3f08c9558,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3f2d08b4ae1fba386f45fe8fb095284d2ed1a770320a422f3a050e237ee11376,Omega_CC,38,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,inside-loop-state,cpp,3f8650d3f2ba40d1cdf7e8b0ba50cf42eae50e7ce5f1d984fb43caa3f08c9558,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3f2d08b4ae1fba386f45fe8fb095284d2ed1a770320a422f3a050e237ee11376,Omega_hat_NativeTrace,49641,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,inside-loop-state,cpp,3f8650d3f2ba40d1cdf7e8b0ba50cf42eae50e7ce5f1d984fb43caa3f08c9558,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3f2d08b4ae1fba386f45fe8fb095284d2ed1a770320a422f3a050e237ee11376,Omega_hat_StateSize,1802610,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,inside-loop-state,cpp,3f8650d3f2ba40d1cdf7e8b0ba50cf42eae50e7ce5f1d984fb43caa3f08c9558,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:3f2d08b4ae1fba386f45fe8fb095284d2ed1a770320a422f3a050e237ee11376,Omega_hat_StateLoad,49761182766,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,post-loop-state,cpp,64b1bbc7ef9156dd56dfbbc9b5d55d3149e7d47215ec56b26f71604f5ae233a4,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:725008e4ab5e8168e421998de9eb034e0d5a2cc5b3acfd6a671d7770e4037c35,Omega_CC,38,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,post-loop-state,cpp,64b1bbc7ef9156dd56dfbbc9b5d55d3149e7d47215ec56b26f71604f5ae233a4,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:725008e4ab5e8168e421998de9eb034e0d5a2cc5b3acfd6a671d7770e4037c35,Omega_hat_NativeTrace,52145,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,post-loop-state,cpp,64b1bbc7ef9156dd56dfbbc9b5d55d3149e7d47215ec56b26f71604f5ae233a4,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:725008e4ab5e8168e421998de9eb034e0d5a2cc5b3acfd6a671d7770e4037c35,Omega_hat_StateSize,1803110,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_c,post-loop-state,cpp,64b1bbc7ef9156dd56dfbbc9b5d55d3149e7d47215ec56b26f71604f5ae233a4,4bfd2f77c1fe75da6fc3a531c62c8cc010fa5732019b901d3419abb3029b0f75,sha256:725008e4ab5e8168e421998de9eb034e0d5a2cc5b3acfd6a671d7770e4037c35,Omega_hat_StateLoad,59705974097,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,short-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,68ca32762a073a0a4c2479f9d07455f1b5e3ba8b8834ca1af09af6bcff5a51ea,sha256:43091df125bd115cbfd7b48025445ffe55d100ad3edb0aeb4eeb32506fa8c409,Omega_CC,95,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,short-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,68ca32762a073a0a4c2479f9d07455f1b5e3ba8b8834ca1af09af6bcff5a51ea,sha256:43091df125bd115cbfd7b48025445ffe55d100ad3edb0aeb4eeb32506fa8c409,Omega_hat_NativeTrace,952,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,short-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,68ca32762a073a0a4c2479f9d07455f1b5e3ba8b8834ca1af09af6bcff5a51ea,sha256:43091df125bd115cbfd7b48025445ffe55d100ad3edb0aeb4eeb32506fa8c409,Omega_hat_StateSize,262325,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,short-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,68ca32762a073a0a4c2479f9d07455f1b5e3ba8b8834ca1af09af6bcff5a51ea,sha256:43091df125bd115cbfd7b48025445ffe55d100ad3edb0aeb4eeb32506fa8c409,Omega_hat_StateLoad,343088766,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,long-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:542285741b5e9618fcd8c1f01d10242761a22f0d9820a44b1f288f15f8a14663,Omega_CC,95,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,long-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:542285741b5e9618fcd8c1f01d10242761a22f0d9820a44b1f288f15f8a14663,Omega_hat_NativeTrace,327502,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,long-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:542285741b5e9618fcd8c1f01d10242761a22f0d9820a44b1f288f15f8a14663,Omega_hat_StateSize,275302,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,long-trace-final,cpp,77963b2d53bb7d34c2c1eaddd4895fc0e2fbcb1c7cd6069f37e85604c5497a54,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:542285741b5e9618fcd8c1f01d10242761a22f0d9820a44b1f288f15f8a14663,Omega_hat_StateLoad,114223305982,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,inside-loop-state,cpp,2064552f1b6dca616f2370d79683146274c7dbcec735e0c4577f2eb5ad78fd02,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:e46e531478990a5a7c000191b433834dc5bc50c4941ee0554f6723d20db32cda,Omega_CC,109,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,inside-loop-state,cpp,2064552f1b6dca616f2370d79683146274c7dbcec735e0c4577f2eb5ad78fd02,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:e46e531478990a5a7c000191b433834dc5bc50c4941ee0554f6723d20db32cda,Omega_hat_NativeTrace,194413,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,inside-loop-state,cpp,2064552f1b6dca616f2370d79683146274c7dbcec735e0c4577f2eb5ad78fd02,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:e46e531478990a5a7c000191b433834dc5bc50c4941ee0554f6723d20db32cda,Omega_hat_StateSize,274313,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,inside-loop-state,cpp,2064552f1b6dca616f2370d79683146274c7dbcec735e0c4577f2eb5ad78fd02,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:e46e531478990a5a7c000191b433834dc5bc50c4941ee0554f6723d20db32cda,Omega_hat_StateLoad,73048521438,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,post-loop-state,cpp,67657aa9bfb55cafbfea77b065a2393cf4d2aad86ef65a29af206bb3febbae25,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:1c3895621d86d7b7e1f160194fec97d9d3625b488d52cd5a66b13c5ff5ac6ad5,Omega_CC,109,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,post-loop-state,cpp,67657aa9bfb55cafbfea77b065a2393cf4d2aad86ef65a29af206bb3febbae25,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:1c3895621d86d7b7e1f160194fec97d9d3625b488d52cd5a66b13c5ff5ac6ad5,Omega_hat_NativeTrace,323335,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,post-loop-state,cpp,67657aa9bfb55cafbfea77b065a2393cf4d2aad86ef65a29af206bb3febbae25,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:1c3895621d86d7b7e1f160194fec97d9d3625b488d52cd5a66b13c5ff5ac6ad5,Omega_hat_StateSize,274313,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc189_d,post-loop-state,cpp,67657aa9bfb55cafbfea77b065a2393cf4d2aad86ef65a29af206bb3febbae25,4d83268ebea980c1230f964c05205ce93e5e29092ffb54a6a12f8204342e89cb,sha256:1c3895621d86d7b7e1f160194fec97d9d3625b488d52cd5a66b13c5ff5ac6ad5,Omega_hat_StateLoad,118008431675,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/arc190_a,short-trace-final,cpp,a2d50a746dd31da0ce55fcbda7388e80ab46aab1b7ea29476d3b90af7ba60e4b,74bbbdc71dbd5a1245ff2ec37c208dff49e10dad9705fe35378ee7a1bb89800d,sha256:66802dedfd874a9fbb9eabbc92b4c3dfbacfb2c9458fdad2f3ecc5ebaa1db68a,Omega_CC,51,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
